Наименование,Бренд,Категория,Код товара,Артикул,Цена РРЦ,Цена РИЦ,Цена для клиентов,Суммарный остаток,Остаток по складам
Радиатор Royal Thermo BiLiner 500 /Silver Satin VDR - 4 секц.,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы биметаллические секционные,НС-1309748,RTBSSVDR50004,7910.0,7910.0,6723.5,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-90/250/1000-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1493276,RT-A-90/250/1000-DG-U-AU,19832.0,19832.0,13485.76,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/250/2500-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558328,RT-A-110/250/2500-DG-U-AU,44249.0,44249.0,30089.32,ожидается поставка,{}
Тройник Royal Thermo 90гр. редукционный 25х16х20 PPSU,Royal Thermo,"Отопление и водоснабжение/Трубы, шланги и фитинги/Фитинги для отопления и водоснабжения",НС-1350941,RTA 25.024,350.0,353.0,175.0,255,{'фрц Киржач': '255'}
Радиатор панельный Royal Thermo COMPACT C33-500-2800 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1190054,C33-500-2800/9016,35038.0,35038.0,26628.88,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-150/400/1900-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1522725,RT-A-150/400/1900-DG-U-NA,65620.0,65620.0,44621.6,ожидается поставка,{}
Радиатор Royal Thermo Vittoria Super 500 2.0 VDR80 - 10 секц.,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы биметаллические секционные,НС-1418310,RTVSVDR250010,16490.0,16490.0,13027.1,367,{'фрц Киржач': '367'}
Конвектор внутрипольный Royal Thermo ATRIUM-90/400/2400-DG-U-NA,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477997,RT-A-90/400/2400-DG-U-NA,61161.0,61161.0,41589.48,ожидается поставка,{}
Радиатор панельный Royal Thermo COMPACT C33-400-800 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1369731,C33-400-800/SS,11654.0,11654.0,8857.04,ожидается поставка,{}
Радиатор Royal Thermo PianoForte 500 /Bianco Traffico - 12 секц. VDR,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы биметаллические секционные,НС-1338421,RTPNVD50012,21670.0,21670.0,17119.3,ожидается поставка,{}
Радиатор Royal Thermo PianoForte 500 /Silver Satin - 8 секц. VDR,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы биметаллические секционные,НС-1338437,RTPNSSVD50008,16310.0,16310.0,12884.9,ожидается поставка,{}
Ключ монтажный Royal Thermo белый,Royal Thermo,"Отопление и водоснабжение/Трубы, шланги и фитинги/Инструмент для монтажа труб",НС-1195864,RT-14,200.0,200.0,158.0,146,{'ррц Екатеринбург LV NEW': '146'}
Радиатор панельный Royal Thermo HYGIENE H10-400-1000 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1345406,H10-400-1000/9016,5060.0,5060.0,3845.6,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-150/200/2000-DG-U-DB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477395,RT-A-150/200/2000-DG-U-DB,38624.0,38624.0,26264.32,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/250/1500-DG-U-AU,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1558308,RT-A-110/250/1500-DG-U-AU,28378.0,28378.0,19297.04,ожидается поставка,{}
Радиатор панельный Royal Thermo HYGIENE H10-400-1100 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1345407,H10-400-1100/9016,5436.0,5436.0,4131.36,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL COMPACT VC11-300-1800 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1190746,VC11-300-1800/9016,9720.0,9720.0,7387.2,1,{'фрц Киржач': '1'}
Радиатор панельный Royal Thermo VENTIL COMPACT VC33-300-1800 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1370546,VC33-300-1800/SS,21711.0,21711.0,16500.36,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL HYGIENE VH30-500-1000 Silver Satin,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1371073,VH30-500-1000/SS,13979.0,13979.0,10624.04,ожидается поставка,{}
Радиатор панельный Royal Thermo VENTIL HYGIENE VH30-400-900 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1345675,VH30-400-900/9016,11519.0,11519.0,8754.44,ожидается поставка,{}
Радиатор панельный Royal Thermo HYGIENE H10-300-800 RAL9016,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1190196,H10-300-800/9016,3853.0,3853.0,2928.28,ожидается поставка,{}
Бойлер косвенного нагрева Royal Thermo AQUATEC INOX RTWX-F 80 настенный,Royal Thermo,Отопление и водоснабжение/Котельное оборудование/Бойлеры и буферные ёмкости,НС-1201235,RTWX-F 80,37900.0,37900.0,30320.0,185,"{'екатеринбург склад': '2', 'ррц Орехово-Зуево (Московская обл.)': '13', 'ррц Екатеринбург LV NEW': '169', 'фрц Киржач': '1'}"
Радиатор панельный Royal Thermo COMPACT C33-400-1000 Noir Sable,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Радиаторы стальные панельные,НС-1369680,C33-400-1000/NS,13489.0,13489.0,10251.64,ожидается поставка,{}
Конвектор внутрипольный Royal Thermo ATRIUM-110/200/2000-DG-U-LB,Royal Thermo,Отопление и водоснабжение/Радиаторы и полотенцесушители/Конвекторы внутрипольные без вентилятора,НС-1477240,RT-A-110/200/2000-DG-U-LB,33782.0,33782.0,22971.76,ожидается поставка,{}
